487.382	 1.90356	 0.005734
379.074	 1.90347	 0.007136
310.152	 1.90346	 0.008454
262.436	 1.90354	 0.009706
227.444	 1.90371	 0.010876
200.686	 1.90402	 0.011992
179.562	 1.90448	 0.01308
162.46	 1.90508	 0.01418
148.333	 1.90582	 0.015296
136.467	 1.90669	 0.01646
126.358	 1.90769	 0.017686
117.644	 1.9088 	 0.01901
110.054	 1.91   	 0.020464
103.384	 1.9093 	 0.022636
97.4763	 1.9126 	 0.020236
92.2075	 1.91658	 0.02468
87.4783	 1.91621	 0.030888
83.2113	 1.91374	 0.028412
79.3411	 1.91894	 0.029784
75.815	 1.91946	 0.037076
72.5884	 1.91277	 0.034646
69.6258	 1.92001	 0.030584
66.8954	 1.9236 	 0.037614
64.3712	 1.92025	 0.03877
62.0301	 1.9241 	 0.034212
59.8537	 1.9295 	 0.04178
57.8249	 1.92316	 0.04317
55.929	 1.92609	 0.035206
54.1536	 1.93542	 0.03904
52.4871	 1.93352	 0.04381
50.9204	 1.93457	 0.037558
49.4445	 1.94463	 0.039102
48.0517	 1.94471	 0.043216
46.7351	 1.94738	 0.0382
45.4889	 1.95883	 0.038974
44.3074	 1.96163	 0.046046
43.1857	 1.96397	 0.042256
42.1193	 1.9764 	 0.042996
41.1044	 1.98277	 0.052254
40.1373	 1.98274	 0.052228
39.2146	 1.99392	 0.052324
38.3333	 1.99971	 0.060808
37.4908	 1.99981	 0.060976
36.6846	 2.01067	 0.057486
35.9123	 2.02211	 0.065062
35.1718	 2.02453	 0.067902
34.4613	 2.03602	 0.065134
33.7789	 2.05026	 0.0723
33.123	 2.05548	 0.07744
32.4921	 2.06816	 0.0757
31.8847	 2.08611	 0.083646
31.2997	 2.09427	 0.093202
30.7358	 2.10663	 0.093552
30.1918	 2.12654	 0.101016
29.6666	 2.13932	 0.112724
29.1595	 2.15352	 0.115712
28.6695	 2.17745	 0.123618
28.1956	 2.19656	 0.137982
27.7371	 2.21611	 0.146034
27.2933	 2.24561	 0.157558
26.8635	 2.27279	 0.177382
26.4471	 2.30031	 0.193804
26.0432	 2.3377 	 0.213434
25.6516	 2.37589	 0.244852
25.2716	 2.41383	 0.276676
24.9027	 2.46106	 0.314734
24.5443	 2.51173	 0.366938
24.1962	 2.56361	 0.428768
23.8578	 2.62409	 0.505238
23.5287	 2.68621	 0.609268
23.2086	 2.74415	 0.742738
22.8971	 2.78955	 0.913386
22.5938	 2.80842	 1.13255
22.2985	 2.77179	 1.40006
22.0108	 2.6431 	 1.70744
21.7303	 2.38019	 2.01396
21.457	 1.95877	 2.23524
21.1905	 1.43819	 2.25883
20.9305	 0.967308	 2.04948
20.6768	 0.665456	 1.70642
20.4291	 0.526568	 1.34992
20.1874	 0.500052	 1.02901
19.9513	 0.554966	 0.761966
19.7206	 0.657726	 0.56668
19.4952	 0.769756	 0.43632
19.275	 0.87443	 0.351588
19.0596	 0.966946	 0.298474
18.849	 1.04245	 0.270968
18.643	 1.09815	 0.253086
18.4414	 1.14187	 0.238382
18.2442	 1.17994	 0.226822
18.0512	 1.20822	 0.219648
17.8621	 1.22834	 0.20983
17.677	 1.24933	 0.195652
17.4957	 1.2681 	 0.18443
17.3181	 1.28553	 0.174114
17.144	 1.29989	 0.15999
16.9735	 1.31701	 0.147956
16.8062	 1.33404	 0.136348
16.6423	 1.35079	 0.123694
16.4815	 1.37133	 0.116358
16.3238	 1.38703	 0.111008
16.169	 1.39928	 0.103922
16.0172	 1.41481	 0.096798
15.8682	 1.42953	 0.092518
15.722	 1.44016	 0.08781
15.5784	 1.45468	 0.082806
15.4374	 1.46769	 0.078336
15.299	 1.47994	 0.075154
15.163	 1.49329	 0.071648
15.0294	 1.50567	 0.069878
14.8981	 1.51628	 0.067336
14.7691	 1.52938	 0.065114
14.6423	 1.5405 	 0.064058
14.5177	 1.55163	 0.063498
14.3952	 1.56266	 0.060944
14.2748	 1.57475	 0.060108
14.1563	 1.58715	 0.059672
14.0398	 1.59937	 0.060136
13.9252	 1.61142	 0.061228
13.8124	 1.62334	 0.062876
13.7015	 1.63512	 0.065076
13.5923	 1.64618	 0.068352
13.4848	 1.65532	 0.068126
13.3791	 1.67045	 0.067532
13.275	 1.68677	 0.068344
13.1725	 1.70656	 0.069018
13.0715	 1.73859	 0.072858
12.9721	 1.77598	 0.09756
12.8742	 1.80042	 0.145468
12.7778	 1.79889	 0.198788
12.6828	 1.77598	 0.24327
12.5892	 1.74299	 0.273998
12.497	 1.70558	 0.291514
12.4061	 1.6648 	 0.296354
12.3165	 1.62756	 0.288912
12.2282	 1.59392	 0.271558
12.1412	 1.56666	 0.24502
12.0554	 1.55043	 0.2119
11.9708	 1.54268	 0.1783
11.8873	 1.5419 	 0.143124
11.8051	 1.54883	 0.10736
11.7239	 1.56706	 0.072382
11.6439	 1.59243	 0.044188
11.565	 1.62467	 0.025854
11.4871	 1.65497	 0.01468
11.4103	 1.68231	 0.011486
11.3344	 1.7076 	 0.008432
11.2596	 1.72772	 0.009352
11.1858	 1.74914	 0.010142
11.1129	 1.77138	 0.008764
11.041	 1.79463	 0.007516
10.97	 1.81701	 0.008766
10.8999	 1.83658	 0.010326
10.8307	 1.85988	 0.011712
10.7624	 1.88468	 0.01251
10.6949	 1.90946	 0.013322
10.6282	 1.93608	 0.013164
10.5624	 1.96577	 0.014722
10.4974	 1.99502	 0.015412
10.4332	 2.02591	 0.016234
10.3698	 2.06026	 0.017088
10.3072	 2.09838	 0.018528
10.2452	 2.14164	 0.018568
10.1841	 2.19108	 0.019916
10.1236	 2.24704	 0.021362
10.0639	 2.31163	 0.026008
10.0049	 2.38745	 0.0395
9.94659	 2.47426	 0.063922
9.88885	 2.57411	 0.103188
9.83187	 2.6858 	 0.167138
9.77555	 2.79627	 0.263336
9.71987	 2.89694	 0.38839
9.66482	 2.9812 	 0.540082
9.6103	 3.04045	 0.716956
9.55648	 3.07245	 0.904024
9.50326	 3.07751	 1.10392
9.45063	 3.05466	 1.31178
9.3985	 2.99751	 1.52385
9.34702	 2.90974	 1.73335
9.2961	 2.78756	 1.93843
9.24573	 2.63536	 2.13388
9.19582	 2.44664	 2.32186
9.14654	 2.20954	 2.49575
9.09777	 1.9169 	 2.63226
9.04953	 1.57181	 2.70698
9.00179	 1.19124	 2.68583
8.95448	 0.8246 	 2.53776
8.90773	 0.547856	 2.2827
8.86148	 0.398558	 1.99274
8.8157	 0.35154	 1.73691
8.77031	 0.358514	 1.53752
8.72547	 0.385168	 1.38867
8.68108	 0.414358	 1.27662
8.63715	 0.43946	 1.18961
8.59365	 0.45817	 1.11909
8.55052	 0.471506	 1.05896
8.50789	 0.479948	 1.00574
8.46568	 0.484704	 0.958126
8.42389	 0.486234	 0.913206
8.38244	 0.485622	 0.871294
8.34147	 0.482578	 0.832134
8.30089	 0.47608	 0.794532
8.26071	 0.466148	 0.756834
8.22091	 0.453106	 0.717412
8.18143	 0.437646	 0.675028
8.14239	 0.421066	 0.627896
8.10373	 0.404532	 0.57553
8.06543	 0.39011	 0.51644
8.02742	 0.379656	 0.45014
7.98984	 0.376724	 0.375782
7.9526	 0.386386	 0.293456
7.91571	 0.41657	 0.208576
7.87917	 0.469478	 0.13454
7.84289	 0.535036	 0.082692
7.80701	 0.59858	 0.052538
7.77146	 0.654372	 0.0353
7.73623	 0.702414	 0.025882
7.70125	 0.74267	 0.021702
7.66665	 0.776924	 0.020526
7.63236	 0.806274	 0.019022
7.59838	 0.834614	 0.017672
7.5647	 0.859362	 0.016262
7.53125	 0.88   	 0.015596
7.49816	 0.897494	 0.01568
7.46536	 0.91496	 0.015308
7.43284	 0.930964	 0.014562
7.40056	 0.945652	 0.013918
7.3686	 0.961514	 0.01424
7.33692	 0.974658	 0.016118
7.30551	 0.99264	 0.011244
7.27437	 1.00145	 0.009302
7.24344	 1.00901	 0.009734
7.21282	 1.02748	 0.018152
7.18246	 1.03869	 0.016568
7.15236	 1.04832	 0.015154
7.12246	 1.05564	 0.012426
7.09285	 1.06012	 0.012038
7.06349	 1.06953	 0.010258
7.03438	 1.07763	 0.010388
7.0055	 1.08575	 0.010396
6.97681	 1.09323	 0.010322
6.9484	 1.10022	 0.01021
6.92022	 1.10683	 0.010072
6.89227	 1.1131 	 0.009922
6.8645	 1.11909	 0.009756
6.837	 1.12485	 0.00958
6.80972	 1.13039	 0.009386
6.78265	 1.13575	 0.009188
6.7558	 1.14094	 0.008988
6.72911	 1.14599	 0.008792
6.70268	 1.1509 	 0.00859
6.67646	 1.15337	 0.00888333
