487.382	 1.90339	 0.000758
379.074	 1.90328	 0.001274
310.152	 1.90327	 0.002452
262.436	 1.90338	 0.00502
227.444	 1.90349	 0.012304
200.686	 1.92092	 0.018238
179.562	 1.92552	 0.022936
162.46	 1.91908	 0.018146
148.333	 1.92542	 0.017284
136.467	 1.9329 	 0.025082
126.358	 1.91837	 0.026996
117.644	 1.90603	 0.016706
110.054	 1.91437	 0.009522
103.384	 1.92043	 0.011296
97.4763	 1.91856	 0.012138
92.2075	 1.92584	 0.009836
87.4783	 1.93256	 0.014176
83.2113	 1.93223	 0.0119
79.3411	 1.93635	 0.007104
75.815	 1.94454	 0.012478
72.5884	 1.94264	 0.01333
69.6258	 1.94492	 0.010788
66.8954	 1.9519 	 0.014476
64.3712	 1.94811	 0.018468
62.0301	 1.94949	 0.01157
59.8537	 1.95916	 0.009696
57.8249	 1.96453	 0.014152
55.929	 1.9689 	 0.012618
54.1536	 1.97999	 0.015082
52.4871	 1.98667	 0.022268
50.9204	 1.9875 	 0.025838
49.4445	 1.99825	 0.02857
48.0517	 1.99858	 0.036008
46.7351	 2.00238	 0.04646
45.4889	 1.9987 	 0.041226
44.3074	 1.99988	 0.046074
43.1857	 2.00691	 0.036706
42.1193	 2.01608	 0.039344
41.1044	 2.02286	 0.042664
40.1373	 2.02653	 0.041376
39.2146	 2.04057	 0.038784
38.3333	 2.05677	 0.04399
37.4908	 2.06531	 0.051742
36.6846	 2.07953	 0.056968
35.9123	 2.08991	 0.067468
35.1718	 2.0956 	 0.076994
34.4613	 2.10476	 0.082412
33.7789	 2.11403	 0.092454
33.123	 2.11682	 0.101084
32.4921	 2.12582	 0.100738
31.8847	 2.13872	 0.107908
31.2997	 2.14815	 0.111774
30.7358	 2.16195	 0.112358
30.1918	 2.1883 	 0.11907
29.6666	 2.20388	 0.133068
29.1595	 2.22398	 0.14208
28.6695	 2.24943	 0.15706
28.1956	 2.26721	 0.179578
27.7371	 2.28384	 0.192392
27.2933	 2.31038	 0.207802
26.8635	 2.33465	 0.233132
26.4471	 2.35897	 0.249286
26.0432	 2.395  	 0.272416
25.6516	 2.4331 	 0.307878
25.2716	 2.46601	 0.339358
24.9027	 2.51833	 0.377798
24.5443	 2.5743 	 0.439124
24.1962	 2.62469	 0.511954
23.8578	 2.68516	 0.60039
23.5287	 2.74191	 0.72331
23.2086	 2.78524	 0.871702
22.8971	 2.81929	 1.05892
22.5938	 2.81149	 1.29833
22.2985	 2.73081	 1.57968
22.0108	 2.54824	 1.87738
21.7303	 2.22493	 2.14714
21.457	 1.76989	 2.28669
21.1905	 1.27679	 2.22283
20.9305	 0.87537	 1.97163
20.6768	 0.634168	 1.63239
20.4291	 0.532204	 1.30244
20.1874	 0.519424	 1.01078
19.9513	 0.570674	 0.767364
19.7206	 0.66298	 0.582018
19.4952	 0.767366	 0.451762
19.275	 0.870496	 0.36783
19.0596	 0.961226	 0.30983
18.849	 1.0392 	 0.28169
18.643	 1.10111	 0.267884
18.4414	 1.13929	 0.257346
18.2442	 1.17204	 0.245228
18.0512	 1.20173	 0.231716
17.8621	 1.22217	 0.22175
17.677	 1.24374	 0.207194
17.4957	 1.26499	 0.189726
17.3181	 1.28702	 0.183392
17.144	 1.30271	 0.17467
16.9735	 1.31569	 0.161782
16.8062	 1.33247	 0.149606
16.6423	 1.34912	 0.137764
16.4815	 1.36587	 0.12706
16.3238	 1.38724	 0.118614
16.169	 1.40133	 0.115604
16.0172	 1.41356	 0.109752
15.8682	 1.42912	 0.101704
15.722	 1.44378	 0.095176
15.5784	 1.45762	 0.093126
15.4374	 1.47163	 0.08665
15.299	 1.48602	 0.084862
15.163	 1.49849	 0.081386
15.0294	 1.51305	 0.080606
14.8981	 1.52622	 0.079604
14.7691	 1.53622	 0.080346
14.6423	 1.54985	 0.078668
14.5177	 1.55848	 0.080502
14.3952	 1.56619	 0.080838
14.2748	 1.57483	 0.07527
14.1563	 1.58738	 0.073498
14.0398	 1.59962	 0.072884
13.9252	 1.61169	 0.072882
13.8124	 1.62364	 0.073198
13.7015	 1.63554	 0.073404
13.5923	 1.64897	 0.071756
13.4848	 1.6647 	 0.074116
13.3791	 1.68465	 0.075268
13.275	 1.70261	 0.083262
13.1725	 1.72089	 0.089536
13.0715	 1.74381	 0.102092
12.9721	 1.77289	 0.12179
12.8742	 1.78653	 0.16296
12.7778	 1.79001	 0.205762
12.6828	 1.77051	 0.24604
12.5892	 1.74187	 0.275442
12.497	 1.7074 	 0.289638
12.4061	 1.67155	 0.296444
12.3165	 1.63319	 0.286274
12.2282	 1.60597	 0.264626
12.1412	 1.58763	 0.239834
12.0554	 1.57249	 0.212438
11.9708	 1.56755	 0.176998
11.8873	 1.57401	 0.147042
11.8051	 1.58188	 0.119174
11.7239	 1.59645	 0.088676
11.6439	 1.62198	 0.062304
11.565	 1.65085	 0.048242
11.4871	 1.677  	 0.037498
11.4103	 1.70533	 0.030548
11.3344	 1.73154	 0.03253
11.2596	 1.75158	 0.030826
11.1858	 1.77279	 0.027712
11.1129	 1.79788	 0.028284
11.041	 1.81768	 0.028612
10.97	 1.84102	 0.027368
10.8999	 1.8659 	 0.030172
10.8307	 1.88564	 0.03234
10.7624	 1.91166	 0.029962
10.6949	 1.94006	 0.032984
10.6282	 1.96552	 0.0372
10.5624	 1.99394	 0.035116
10.4974	 2.03048	 0.038904
10.4332	 2.06249	 0.04645
10.3698	 2.09737	 0.047674
10.3072	 2.14331	 0.052878
10.2452	 2.18679	 0.064838
10.1841	 2.23375	 0.070724
10.1236	 2.29721	 0.07934
10.0639	 2.36529	 0.10124
10.0049	 2.43873	 0.125494
9.94659	 2.53247	 0.161656
9.88885	 2.62894	 0.227412
9.83187	 2.72394	 0.31012
9.77555	 2.8239 	 0.417
9.71987	 2.90733	 0.564712
9.66482	 2.96065	 0.727454
9.6103	 2.99775	 0.903418
9.55648	 3.00438	 1.09952
9.50326	 2.97555	 1.29742
9.45063	 2.92782	 1.49574
9.3985	 2.84044	 1.70239
9.34702	 2.71634	 1.89489
9.2961	 2.57137	 2.07422
9.24573	 2.3871 	 2.25244
9.19582	 2.15575	 2.40208
9.14654	 1.89158	 2.51357
9.09777	 1.58421	 2.57718
9.04953	 1.25118	 2.55617
9.00179	 0.93926	 2.43894
8.95448	 0.687592	 2.2473
8.90773	 0.521778	 2.01442
8.86148	 0.442972	 1.79113
8.8157	 0.413746	 1.60605
8.77031	 0.409936	 1.45221
8.72547	 0.423274	 1.32843
8.68108	 0.439312	 1.23297
8.63715	 0.45171	 1.15298
8.59365	 0.463788	 1.08441
8.55052	 0.472866	 1.0268
8.50789	 0.477064	 0.97485
8.46568	 0.480354	 0.92619
8.42389	 0.481296	 0.88309
8.38244	 0.478372	 0.842012
8.34147	 0.473698	 0.801606
8.30089	 0.46706	 0.76326
8.26071	 0.455746	 0.724154
8.22091	 0.44294	 0.68142
8.18143	 0.429626	 0.63592
8.14239	 0.415414	 0.586132
8.10373	 0.402996	 0.53014
8.06543	 0.39461	 0.468372
8.02742	 0.391846	 0.400422
7.98984	 0.39963	 0.325374
7.9526	 0.423782	 0.24887
7.91571	 0.465088	 0.179224
7.87917	 0.519022	 0.12455
7.84289	 0.575994	 0.087554
7.80701	 0.628036	 0.06519
7.77146	 0.673548	 0.050538
7.73623	 0.712412	 0.039032
7.70125	 0.747716	 0.030112
7.66665	 0.779118	 0.02276
7.63236	 0.810452	 0.01848
7.59838	 0.837868	 0.017916
7.5647	 0.864498	 0.018986
7.53125	 0.88187	 0.020364
7.49816	 0.90032	 0.017514
7.46536	 0.915152	 0.015372
7.43284	 0.931074	 0.014534
7.40056	 0.945714	 0.01389
7.3686	 0.96154	 0.014216
7.33692	 0.974654	 0.016092
7.30551	 0.992634	 0.011236
7.27437	 1.00142	 0.009324
7.24344	 1.00897	 0.009782
7.21282	 1.02741	 0.018256
7.18246	 1.03858	 0.016764
7.15236	 1.04809	 0.015416
7.12246	 1.0553 	 0.013046
7.09285	 1.05878	 0.012312
7.06349	 1.0673 	 0.010302
7.03438	 1.07511	 0.01013
7.0055	 1.08332	 0.01017
6.97681	 1.09084	 0.010122
6.9484	 1.09786	 0.010032
6.92022	 1.10446	 0.00992
6.89227	 1.11072	 0.009792
6.8645	 1.1167 	 0.009644
6.837	 1.12243	 0.009494
6.80972	 1.12795	 0.009336
6.78265	 1.13329	 0.009178
6.7558	 1.13845	 0.009026
6.72911	 1.14346	 0.008886
6.70268	 1.14834	 0.008762
6.67646	 1.1508 	 0.00908667
