511.75	 4.48243	 0.75475
409.4	 4.44028	 0.78919
341.167	 4.50608	 0.55077
292.429	 4.48034	 0.63082
255.875	 4.51447	 0.48297
227.444	 4.48941	 0.56499
204.7	 4.50927	 0.45762
186.091	 4.48662	 0.53253
170.583	 4.50014	 0.44769
157.462	 4.47989	 0.51475
146.214	 4.49031	 0.44229
136.467	 4.47215	 0.50114
127.938	 4.48238	 0.42709
120.412	 4.48645	 0.47634
113.722	 4.50846	 0.41763
107.737	 4.52929	 0.47769
102.35	 4.54272	 0.449
97.4762	 4.55075	 0.49357
93.0455	 4.6062 	 0.4655
89	 4.62902	 0.59582
85.2917	 4.57324	 0.60898
81.88	 4.54952	 0.64086
78.7308	 4.54029	 0.63286
75.8148	 4.51236	 0.67008
73.1071	 4.49549	 0.6466
70.5862	 4.47801	 0.65313
68.2333	 4.49716	 0.62805
66.0323	 4.4795 	 0.65739
63.9688	 4.48243	 0.61008
62.0303	 4.50978	 0.61205
60.2059	 4.54884	 0.61306
58.4857	 4.53076	 0.64079
56.8611	 4.56046	 0.5887
55.3243	 4.60612	 0.60602
53.8684	 4.66071	 0.60722
52.4872	 4.67356	 0.6513
51.175	 4.71822	 0.62484
49.9268	 4.77437	 0.66959
48.7381	 4.82672	 0.69826
47.6047	 4.82888	 0.76292
46.5227	 4.85453	 0.74217
45.4889	 4.90476	 0.76991
44.5	 4.97559	 0.78323
43.5532	 5.01029	 0.84495
42.6458	 5.07332	 0.83985
41.7755	 5.14753	 0.89625
40.94	 5.24397	 0.9289
40.1373	 5.30883	 1.02966
39.3654	 5.39639	 1.0575
38.6226	 5.51209	 1.18576
37.9074	 5.57706	 1.30287
37.2182	 5.62918	 1.42314
36.5536	 5.71387	 1.53137
35.9123	 5.76378	 1.67164
35.2931	 5.87239	 1.79138
34.6949	 5.93512	 1.98051
34.1167	 6.05611	 2.14441
33.5574	 6.11299	 2.41098
33.0161	 6.22057	 2.62164
32.4921	 6.31355	 3.00668
31.9844	 6.32024	 3.43559
31.4923	 6.17293	 3.92032
31.0152	 5.94681	 4.34995
30.5522	 5.59441	 4.74943
30.1029	 5.17617	 5.08679
29.6667	 4.64417	 5.25315
29.2429	 4.22486	 5.32682
28.831	 3.77469	 5.34514
