511.75	 5.36836	 2.70661
409.4	 5.18631	 2.43441
341.167	 5.13453	 2.04168
292.429	 5.07897	 1.9469
255.875	 4.98716	 1.76273
227.444	 4.94332	 1.67098
204.7	 4.89723	 1.58101
186.091	 4.82966	 1.52703
170.583	 4.79692	 1.45446
157.462	 4.72748	 1.42366
146.214	 4.70059	 1.3512
136.467	 4.63964	 1.34678
127.938	 4.58095	 1.26404
120.412	 4.55106	 1.22433
113.722	 4.51488	 1.15277
107.737	 4.50804	 1.10224
102.35	 4.50578	 1.05322
97.4762	 4.49687	 1.0211
93.0455	 4.51372	 0.96561
89	 4.53522	 0.97652
85.2917	 4.50735	 0.95404
81.88	 4.51829	 0.92653
78.7308	 4.51602	 0.90949
75.8148	 4.52743	 0.88512
73.1071	 4.53889	 0.8773
70.5862	 4.54246	 0.86228
68.2333	 4.55953	 0.85043
66.0323	 4.5649 	 0.84562
63.9688	 4.57571	 0.8286
62.0303	 4.59609	 0.8149
60.2059	 4.62054	 0.81578
58.4857	 4.62394	 0.80711
56.8611	 4.65815	 0.78525
55.3243	 4.69081	 0.78476
53.8684	 4.73408	 0.78433
52.4872	 4.76118	 0.80083
51.175	 4.79497	 0.79806
49.9268	 4.83411	 0.80726
48.7381	 4.88567	 0.81834
47.6047	 4.91992	 0.85128
46.5227	 4.95148	 0.85853
45.4889	 4.99808	 0.86655
44.5	 5.06921	 0.88229
43.5532	 5.12398	 0.929
42.6458	 5.17654	 0.95449
41.7755	 5.23881	 0.98671
40.94	 5.33009	 1.0222
40.1373	 5.39971	 1.10663
39.3654	 5.46037	 1.14097
38.6226	 5.58074	 1.2117
37.9074	 5.67231	 1.32344
37.2182	 5.75865	 1.43748
36.5536	 5.83409	 1.5684
35.9123	 5.91284	 1.6777
35.2931	 6.05108	 1.8358
34.6949	 6.13162	 2.05935
34.1167	 6.21801	 2.27551
33.5574	 6.27477	 2.55605
33.0161	 6.3285 	 2.84521
32.4921	 6.32719	 3.25096
31.9844	 6.1984 	 3.63919
31.4923	 6.02276	 4.03038
31.0152	 5.7223 	 4.40689
30.5522	 5.34754	 4.68412
30.1029	 4.94023	 4.88878
29.6667	 4.5121 	 4.99312
29.2429	 4.10739	 5.03148
28.831	 3.7134 	 4.99194
28.4306	 3.38573	 4.90092
28.0411	 3.09619	 4.79974
27.6622	 2.83108	 4.6821
27.2933	 2.5958 	 4.54418
26.9342	 2.39097	 4.39735
26.5844	 2.2228 	 4.24678
26.2436	 2.06706	 4.11383
25.9114	 1.92179	 3.96448
25.5875	 1.80205	 3.82113
25.2716	 1.69575	 3.67764
24.9634	 1.60292	 3.54563
24.6626	 1.5145 	 3.40864
24.369	 1.44426	 3.27634
24.0824	 1.38154	 3.14811
23.8023	 1.32948	 3.02763
23.5287	 1.2802 	 2.9108
23.2614	 1.23927	 2.79719
23	 1.20452	 2.68981
22.7444	 1.16997	 2.58942
22.4945	 1.13737	 2.48647
22.25	 1.11144	 2.38805
22.0108	 1.08729	 2.29205
21.7766	 1.0653 	 2.20027
21.5474	 1.04296	 2.10691
21.3229	 1.02641	 2.01364
21.1031	 1.01337	 1.92246
20.8878	 1.00293	 1.83386
20.6768	 0.99425	 1.74521
20.47	 0.98948	 1.6574
20.2673	 0.98809	 1.57069
20.0686	 0.98955	 1.48569
19.8738	 0.9946 	 1.4009
19.6827	 1.00361	 1.31874
19.4952	 1.01547	 1.23853
19.3113	 1.02872	 1.16113
19.1308	 1.04356	 1.08225
18.9537	 1.06326	 1.0043
18.7798	 1.08589	 0.92644
18.6091	 1.11457	 0.84824
18.4414	 1.15107	 0.77137
18.2768	 1.19624	 0.70022
18.115	 1.24671	 0.63607
17.9561	 1.30349	 0.58024
17.8	 1.36201	 0.5367
17.6466	 1.41773	 0.50182
17.4957	 1.47188	 0.47398
17.3475	 1.52232	 0.45372
17.2017	 1.56845	 0.43812
17.0583	 1.61008	 0.42743
16.9174	 1.64797	 0.41855
16.7787	 1.68215	 0.41756
16.6423	 1.70236	 0.41591
16.5081	 1.72155	 0.40744
16.376	 1.73846	 0.39885
16.246	 1.75379	 0.38849
16.1181	 1.76581	 0.3728
15.9922	 1.78846	 0.3565
15.8682	 1.80027	 0.35083
15.7462	 1.81042	 0.32674
15.626	 1.83399	 0.30985
15.5076	 1.85119	 0.29524
15.391	 1.87069	 0.28085
15.2761	 1.88957	 0.26326
15.163	 1.91733	 0.25275
15.0515	 1.93257	 0.24731
14.9416	 1.95222	 0.2331
14.8333	 1.97387	 0.22678
14.7266	 1.99241	 0.22097
14.6214	 2.00798	 0.21552
14.5177	 2.02718	 0.20782
14.4155	 2.04343	 0.20826
14.3147	 2.05521	 0.20248
14.2153	 2.06935	 0.19997
14.1172	 2.07982	 0.1925
14.0205	 2.09776	 0.18928
13.9252	 2.10642	 0.18935
13.8311	 2.11519	 0.18438
13.7383	 2.12356	 0.17592
13.6467	 2.14071	 0.16945
13.5563	 2.15007	 0.16954
13.4671	 2.16068	 0.16339
13.3791	 2.16951	 0.15969
13.2922	 2.18431	 0.15173
13.2065	 2.19638	 0.15538
13.1218	 2.20314	 0.15108
13.0382	 2.21172	 0.15017
12.9557	 2.21985	 0.14108
12.8742	 2.23618	 0.14292
12.7937	 2.2373 	 0.14225
12.7143	 2.24937	 0.13452
12.6358	 2.259  	 0.13562
12.5583	 2.26709	 0.13255
12.4817	 2.27617	 0.1318
12.4061	 2.28371	 0.12996
12.3313	 2.29357	 0.12815
12.2575	 2.30227	 0.13061
12.1845	 2.30714	 0.13023
12.1124	 2.31616	 0.13134
12.0412	 2.31767	 0.13558
11.9708	 2.31839	 0.13158
11.9012	 2.32332	 0.12742
11.8324	 2.32982	 0.12402
11.7644	 2.33587	 0.12314
11.6971	 2.34026	 0.12066
11.6307	 2.34704	 0.1178
11.565	 2.35373	 0.11794
11.5	 2.35725	 0.11717
11.4358	 2.36353	 0.115
11.3722	 2.36769	 0.1164
11.3094	 2.37034	 0.11353
11.2473	 2.37585	 0.11158
11.1858	 2.38149	 0.1102
11.125	 2.38516	 0.11219
11.0649	 2.38587	 0.10761
11.0054	 2.3948 	 0.10514
10.9465	 2.3986 	 0.10677
10.8883	 2.40287	 0.10733
10.8307	 2.40179	 0.10693
10.7737	 2.407  	 0.10022
10.7173	 2.41451	 0.10187
10.6615	 2.4163 	 0.10346
10.6062	 2.41692	 0.10159
10.5515	 2.42177	 0.09822
10.4974	 2.42533	 0.09936
10.4439	 2.42719	 0.0969
10.3909	 2.43168	 0.0961
10.3384	 2.4334 	 0.09539
10.2864	 2.43724	 0.09257
10.235	 2.44126	 0.09369
10.1841	 2.44152	 0.09122
10.1337	 2.44844	 0.08919
10.0837	 2.44983	 0.09192
10.0343	 2.45194	 0.08929
