        1100	0.1	2.21
     0.100000      0.00000  
     0.108345     -0.00000  
     0.117386     -0.00000  
     0.127181     -0.00000  
     0.137794     -0.00000  
     0.149292     -0.00000  
     0.161750     -0.00000  
     0.175247     -0.00000  
     0.189871     -0.00000  
     0.205715     -0.00000  
     0.222881     -0.00000  
     0.241479     -0.00000  
     0.261630     -0.00000  
     0.283462     -0.00000  
     0.307115     -0.00000  
     0.332743  3.51824e-15  
     0.360509  6.53388e-15  
     0.390592      0.00000  
     0.423185  5.02606e-16  
     0.458498 -1.00521e-15  
     0.496758  4.52346e-15  
     0.538211  2.51303e-15  
     0.583122 -6.03127e-15  
     0.631781 -4.02085e-15  
     0.684501     -0.00000  
     0.741620     -0.00000  
     0.803505     -0.00000  
     0.870554     -0.00000  
     0.943199     -0.00000  
      1.02190     -0.00000  
      1.10718     -0.00000  
      1.19957     -0.00000  
      1.29967     -0.00000  
      1.40812     -0.00000  
      1.52562  3.09463e-07  
      1.65293  1.31018e-06  
      1.79086  5.57363e-06  
      1.94030  2.37250e-05  
      2.10221  0.000101088  
      2.27763  0.000431446  
      2.46769   0.00184684  
      2.67361   0.00794132  
      2.89671    0.0342661  
      3.13843     0.145111  
      3.40032     0.527223  
      3.68406      1.12433  
      3.99148      1.46457  
      4.32455      1.62709  
      4.68542      1.66027  
      5.07640      1.42757  
      5.50000     0.932904  
      5.51093     0.919992  
      5.52189     0.907135  
      5.53287     0.894336  
      5.54387     0.881600  
      5.55489     0.868930  
      5.56593     0.856331  
      5.57700     0.843805  
      5.58809     0.831357  
      5.59920     0.818989  
      5.61033     0.806704  
      5.62148     0.794505  
      5.63266     0.782394  
      5.64386     0.770373  
      5.65508     0.758445  
      5.66632     0.746612  
      5.67759     0.734875  
      5.68887     0.723237  
      5.70018     0.711700  
      5.71151     0.700265  
      5.72287     0.688934  
      5.73425     0.677708  
      5.74565     0.666591  
      5.75707     0.655582  
      5.76852     0.644684  
      5.77998     0.633898  
      5.79148     0.623226  
      5.80299     0.612670  
      5.81453     0.602230  
      5.82609     0.591908  
      5.83767     0.581705  
      5.84928     0.571622  
      5.86090     0.561660  
      5.87256     0.551821  
      5.88423     0.542104  
      5.89593     0.532512  
      5.90765     0.523043  
      5.91940     0.513700  
      5.93116     0.504482  
      5.94296     0.495389  
      5.95477     0.486421  
      5.96661     0.477580  
      5.97847     0.468863  
      5.99036     0.460272  
      6.00227     0.451806  
      6.01420     0.443464  
      6.02616     0.435247  
      6.03814     0.427153  
      6.05014     0.419181  
      6.06217     0.411332  
      6.07422     0.403604  
      6.08630     0.395997  
      6.09840     0.388509  
      6.11052     0.381139  
      6.12267     0.373887  
      6.13484     0.366752  
      6.14704     0.359732  
      6.15926     0.352826  
