        1100	0.1	2.21
	
     0.100000      0.00000  
     0.108345     -0.00000  
     0.117386  1.07432e-14  
     0.127181 -1.69630e-15  
     0.137794  9.04691e-15  
     0.149292 -2.26173e-15  
     0.161750 -5.65432e-14  
     0.175247 -1.69630e-15  
     0.189871  1.69630e-15  
     0.205715  1.69630e-15  
     0.222881 -5.65432e-16  
     0.241479 -1.69630e-15  
     0.261630 -1.18741e-14  
     0.283462  5.65432e-16  
     0.307115 -2.26173e-15  
     0.332743 -5.65432e-16  
     0.360509  5.65432e-16  
     0.390592  1.92247e-14  
     0.423185 -3.39259e-15  
     0.458498 -5.65432e-16  
     0.496758 -1.13086e-15  
     0.538211  5.65432e-16  
     0.583122 -2.65046e-17  
     0.631781     -0.00000  
     0.684501     -0.00000  
     0.741620     -0.00000  
     0.803505     -0.00000  
     0.870554     -0.00000  
     0.943199     -0.00000  
      1.02190     -0.00000  
      1.10718     -0.00000  
      1.19957     -0.00000  
      1.29967     -0.00000  
      1.40812  7.73995e-08  
      1.52562  3.30559e-07  
      1.65293  1.41290e-06  
      1.79086  6.04290e-06  
      1.94030  2.58715e-05  
      2.10221  0.000110883  
      2.27763  0.000476222  
      2.46769   0.00205057  
      2.67361   0.00887349  
      2.89671    0.0385094  
      3.13843     0.164889  
      3.40032     0.628943  
      3.68406      1.46930  
      3.99148      1.83868  
      4.32455      1.77487  
      4.68542      1.31569  
      5.07640     0.756732  
      5.50000     0.368101  
      5.51093     0.361130  
      5.52189     0.354275  
      5.53287     0.347533  
      5.54387     0.340904  
      5.55489     0.334386  
      5.56593     0.327978  
      5.57700     0.321678  
      5.58809     0.315484  
      5.59920     0.309397  
      5.61033     0.303414  
      5.62148     0.297533  
      5.63266     0.291755  
      5.64386     0.286076  
      5.65508     0.280496  
      5.66632     0.275014  
      5.67759     0.269628  
      5.68887     0.264336  
      5.70018     0.259139  
      5.71151     0.254033  
      5.72287     0.249018  
      5.73425     0.244093  
      5.74565     0.239257  
      5.75707     0.234507  
      5.76852     0.229843  
      5.77998     0.225264  
      5.79148     0.220768  
      5.80299     0.216354  
      5.81453     0.212021  
      5.82609     0.207767  
      5.83767     0.203592  
      5.84928     0.199494  
      5.86090     0.195473  
      5.87256     0.191526  
      5.88423     0.187653  
      5.89593     0.183852  
      5.90765     0.180123  
      5.91940     0.176465  
      5.93116     0.172876  
      5.94296     0.169355  
      5.95477     0.165900  
      5.96661     0.162512  
      5.97847     0.159189  
      5.99036     0.155930  
      6.00227     0.152733  
      6.01420     0.149599  
      6.02616     0.146525  
      6.03814     0.143510  
      6.05014     0.140555  
      6.06217     0.137657  
      6.07422     0.134816  
      6.08630     0.132031  
      6.09840     0.129301  
      6.11052     0.126625  
      6.12267     0.124001  
