        1060     2.0    3.71
     0.200000     0.547404
     0.223361     0.219514
     0.249451     0.127893
     0.278589    0.0821920
     0.311129    0.0568664
     0.347471    0.0415252
     0.388058    0.0314072
     0.433385    0.0247125
     0.484008    0.0189563
     0.540542    0.0149779
     0.603681    0.0134529
     0.674195    0.0102302
     0.752945   0.00935666
     0.840893    0.0108922
     0.939115   0.00882582
      1.04881   0.00841986
      1.17132   0.00954280
      1.30813   0.00987378
      1.46093    0.0103479
      1.63158    0.0118967
      1.82215    0.0137680
      2.03499    0.0168822
      2.27269    0.0201823
      2.53816    0.0237539
      2.83463    0.0294980
      3.16573    0.0358279
      3.53551    0.0425531
      3.94847    0.0576848
      4.40968    0.0656755
      4.92476    0.0917616
      5.50000     0.117968
      5.51093     0.118440
      5.52189     0.118918
      5.53287     0.119401
      5.54387     0.119891
      5.55489     0.120386
      5.56593     0.120889
      5.57700     0.121396
      5.58809     0.121908
      5.59920     0.122427
      5.61033     0.122959
      5.62148     0.123513
      5.63266     0.124086
      5.64386     0.124669
      5.65508     0.125261
      5.66632     0.125857
      5.67759     0.126453
      5.68887     0.127036
      5.70018     0.127617
      5.71151     0.128214
      5.72287     0.128850
      5.73425     0.129515
      5.74565     0.130200
      5.75707     0.130904
      5.76852     0.131623
      5.77998     0.132347
      5.79148     0.133059
      5.80299     0.133766
      5.81453     0.134481
      5.82609     0.135217
      5.83767     0.135973
      5.84928     0.136744
      5.86090     0.137531
      5.87256     0.138333
      5.88423     0.139148
      5.89593     0.139978
      5.90765     0.140824
      5.91940     0.141684
      5.93116     0.142558
      5.94296     0.143447
      5.95477     0.144348
      5.96661     0.145261
      5.97847     0.146185
      5.99036     0.147123
      6.00227     0.148080
      6.01420     0.149066
      6.02616     0.150070
      6.03814     0.151082
      6.05014     0.152090
      6.06217     0.153097
      6.07422     0.154114
      6.08630     0.155151
      6.09840     0.156210
      6.11052     0.157285
      6.12267     0.158377
      6.13484     0.159488
      6.14704     0.160610
      6.15926     0.161740
      6.17151     0.162874
      6.18378     0.164014
      6.19607     0.165164
      6.20839     0.166327
      6.22073     0.167504
      6.23310     0.168694
      6.24549     0.169905
      6.25791     0.171139
      6.27035     0.172385
      6.28281     0.173638
      6.29530     0.174898
      6.30782     0.176165
      6.32036     0.177445
      6.33293     0.178745
      6.34552     0.180061
      6.35813     0.181382
      6.37077     0.182695
      6.38344     0.183997
      6.39613     0.185303
      6.40884     0.186628
      6.42159     0.187991
      6.43435     0.189376
      6.44715     0.190771
      6.45996     0.192169
      6.47281     0.193569
      6.48567     0.194976
      6.49857     0.196395
      6.51149     0.197831
      6.52443     0.199276
      6.53741     0.200725
      6.55040     0.202172
      6.56343     0.203618
      6.57647     0.205070
      6.58955     0.206535
      6.60265     0.208020
      6.61578     0.209515
      6.62893     0.211014
      6.64211     0.212511
      6.65531     0.214010
      6.66854     0.215516
      6.68180     0.217042
      6.69509     0.218599
      6.70840     0.220171
      6.72173     0.221746
      6.73510     0.223313
      6.74849     0.224873
      6.76190     0.226436
      6.77535     0.228009
      6.78882     0.229603
      6.80231     0.231210
      6.81584     0.232827
      6.82939     0.234461
      6.84296     0.236113
      6.85657     0.237776
      6.87020     0.239446
      6.88386     0.241125
      6.89754     0.242811
      6.91126     0.244501
      6.92500     0.246196
      6.93877     0.247893
      6.95256     0.249595
      6.96638     0.251307
      6.98023     0.253039
      6.99411     0.254795
      7.00801     0.256563
      7.02195     0.258343
      7.03591     0.260138
      7.04989     0.261946
      7.06391     0.263766
      7.07795     0.265599
      7.09203     0.267453
      7.10613     0.269323
      7.12025     0.271203
      7.13441     0.273095
      7.14859     0.274999
      7.16281     0.276915
      7.17705     0.278845
      7.19131     0.280798
      7.20561     0.282778
      7.21994     0.284777
      7.23429     0.286797
      7.24867     0.288855
      7.26308     0.290949
      7.27752     0.293064
      7.29199     0.295199
      7.30649     0.297359
      7.32101     0.299541
      7.33557     0.301742
      7.35015     0.303964
      7.36477     0.306219
      7.37941     0.308500
      7.39408     0.310804
      7.40878     0.313133
      7.42351     0.315497
      7.43827     0.317891
      7.45305     0.320310
      7.46787     0.322761
      7.48272     0.325259
      7.49760     0.327791
      7.51250     0.330350
      7.52744     0.332936
      7.54240     0.335553
      7.55740     0.338198
      7.57242     0.340872
      7.58748     0.343588
      7.60256     0.346361
      7.61768     0.349180
      7.63282     0.352035
      7.64800     0.354930
      7.66320     0.357880
      7.67844     0.360875
      7.69370     0.363911
      7.70900     0.366999
      7.72432     0.370165
      7.73968     0.373395
      7.75507     0.376672
      7.77048     0.379999
      7.78593     0.383395
      7.80141     0.386851
      7.81692     0.390356
      7.83246     0.393911
      7.84803     0.397533
      7.86364     0.401220
      7.87927     0.404960
      7.89494     0.408755
      7.91063     0.412626
      7.92636     0.416581
      7.94212     0.420598
      7.95791     0.424672
      7.97373     0.428817
      7.98958     0.433045
      8.00546     0.437340
      8.02138     0.441697
      8.03733     0.446128
