        1060     1.5    3.2
     0.200000      1.57578
     0.223361     0.754747
     0.249451     0.244482
     0.278589    0.0639323
     0.311129    0.0167721
     0.347471   0.00559148
     0.388058   0.00179271
     0.433385   0.00141369
     0.484008   0.00137139
     0.540542   0.00166900
     0.603681   0.00215364
     0.674195   0.00202168
     0.752945   0.00214022
     0.840893   0.00226713
     0.939115   0.00192397
      1.04881   0.00179445
      1.17132   0.00166648
      1.30813   0.00153024
      1.46093   0.00143317
      1.63158   0.00131714
      1.82215   0.00121693
      2.03499   0.00116718
      2.27269   0.00107376
      2.53816  0.000964971
      2.83463  0.000927174
      3.16573  0.000865117
      3.53551  0.000825913
      3.94847  0.000879631
      4.40968   0.00155106
      4.92476   0.00973655
      5.50000    0.0183244
      5.51093    0.0183069
      5.52189    0.0182855
      5.53287    0.0182605
      5.54387    0.0182322
      5.55489    0.0182005
      5.56593    0.0181658
      5.57700    0.0181282
      5.58809    0.0180879
      5.59920    0.0180451
      5.61033    0.0179999
      5.62148    0.0179525
      5.63266    0.0179031
      5.64386    0.0178518
      5.65508    0.0177989
      5.66632    0.0177444
      5.67759    0.0176885
      5.68887    0.0176315
      5.70018    0.0175733
      5.71151    0.0175142
      5.72287    0.0174544
      5.73425    0.0173940
      5.74565    0.0173331
      5.75707    0.0172718
      5.76852    0.0172104
      5.77998    0.0171489
      5.79148    0.0170874
      5.80299    0.0170262
      5.81453    0.0169653
      5.82609    0.0169049
      5.83767    0.0168450
      5.84928    0.0167859
      5.86090    0.0167277
      5.87256    0.0166704
      5.88423    0.0166141
      5.89593    0.0165591
      5.90765    0.0165054
      5.91940    0.0164532
      5.93116    0.0164025
      5.94296    0.0163535
      5.95477    0.0163064
      5.96661    0.0162611
      5.97847    0.0162179
      5.99036    0.0161768
      6.00227    0.0161380
      6.01420    0.0161016
      6.02616    0.0160675
      6.03814    0.0160358
      6.05014    0.0160064
      6.06217    0.0159793
      6.07422    0.0159544
      6.08630    0.0159319
      6.09840    0.0159116
      6.11052    0.0158936
      6.12267    0.0158778
      6.13484    0.0158643
      6.14704    0.0158530
      6.15926    0.0158440
      6.17151    0.0158373
      6.18378    0.0158329
      6.19607    0.0158307
      6.20839    0.0158309
      6.22073    0.0158333
      6.23310    0.0158381
      6.24549    0.0158453
      6.25791    0.0158549
      6.27035    0.0158669
      6.28281    0.0158813
      6.29530    0.0158982
      6.30782    0.0159176
      6.32036    0.0159395
      6.33293    0.0159641
      6.34552    0.0159912
      6.35813    0.0160211
      6.37077    0.0160537
      6.38344    0.0160891
      6.39613    0.0161273
      6.40884    0.0161684
      6.42159    0.0162126
      6.43435    0.0162597
      6.44715    0.0163100
      6.45996    0.0163635
      6.47281    0.0164203
      6.48567    0.0164804
      6.49857    0.0165440
      6.51149    0.0166111
      6.52443    0.0166816
      6.53741    0.0167552
      6.55040    0.0168315
      6.56343    0.0169104
      6.57647    0.0169916
      6.58955    0.0170747
      6.60265    0.0171596
      6.61578    0.0172459
      6.62893    0.0173334
      6.64211    0.0174218
      6.65531    0.0175106
      6.66854    0.0175998
      6.68180    0.0176889
      6.69509    0.0177776
      6.70840    0.0178657
      6.72173    0.0179527
      6.73510    0.0180384
      6.74849    0.0181223
      6.76190    0.0182042
      6.77535    0.0182838
      6.78882    0.0183605
      6.80231    0.0184341
      6.81584    0.0185041
      6.82939    0.0185703
      6.84296    0.0186321
      6.85657    0.0186893
      6.87020    0.0187414
      6.88386    0.0187879
      6.89754    0.0188286
      6.91126    0.0188630
      6.92500    0.0188906
      6.93877    0.0189112
      6.95256    0.0189242
      6.96638    0.0189292
      6.98023    0.0189259
      6.99411    0.0189139
      7.00801    0.0188928
      7.02195    0.0188635
      7.03591    0.0188279
      7.04989    0.0187879
      7.06391    0.0187453
      7.07795    0.0187019
      7.09203    0.0186596
      7.10613    0.0186203
      7.12025    0.0185856
      7.13441    0.0185574
      7.14859    0.0185376
      7.16281    0.0185278
      7.17705    0.0185299
      7.19131    0.0185458
      7.20561    0.0185774
      7.21994    0.0186265
      7.23429    0.0186953
      7.24867    0.0187858
      7.26308    0.0189005
      7.27752    0.0190415
      7.29199    0.0192116
      7.30649    0.0194136
      7.32101    0.0196505
      7.33557    0.0199257
      7.35015    0.0202429
      7.36477    0.0206065
      7.37941    0.0210209
      7.39408    0.0214914
      7.40878    0.0220240
      7.42351    0.0226253
      7.43827    0.0233031
      7.45305    0.0240661
      7.46787    0.0249243
      7.48272    0.0258893
      7.49760    0.0269743
      7.51250    0.0281942
      7.52744    0.0295601
      7.54240    0.0310826
      7.55740    0.0327735
      7.57242    0.0346458
      7.58748    0.0367140
      7.60256    0.0389940
      7.61768    0.0415029
      7.63282    0.0442595
      7.64800    0.0472841
      7.66320    0.0505986
      7.67844    0.0542261
      7.69370    0.0581916
      7.70900    0.0625214
      7.72432    0.0672432
      7.73968    0.0723860
      7.75507    0.0779800
      7.77048    0.0840562
      7.78593    0.0906463
      7.80141    0.0977823
      7.81692     0.105496
      7.83246     0.113819
      7.84803     0.122782
      7.86364     0.132412
      7.87927     0.142737
      7.89494     0.153778
      7.91063     0.165553
      7.92636     0.178075
      7.94212     0.191352
      7.95791     0.205381
      7.97373     0.220153
      7.98958     0.235649
      8.00546     0.251837
      8.02138     0.268686
      8.03733     0.286174
      8.05331     0.304271
      8.06932     0.322940
      8.08536     0.342140
      8.10143     0.361817
      8.11754     0.381913
      8.13368     0.402361
      8.14985     0.423084
      8.16605     0.443999
      8.18229     0.465015
      8.19855     0.486031
      8.21485     0.506954
      8.23118     0.527742
      8.24755     0.548379
      8.26395     0.568853
      8.28037     0.589163
      8.29684     0.609309
      8.31333     0.629304
      8.32986     0.649164
      8.34642     0.668911
      8.36301     0.688575
      8.37964     0.708192
      8.39630     0.727804
      8.41299     0.747453
      8.42972     0.767138
      8.44648     0.786835
      8.46327     0.806522
      8.48009     0.826176
      8.49695     0.845774
      8.51385     0.865294
      8.53077     0.884714
      8.54773     0.904011
      8.56473     0.923165
      8.58175     0.942154
      8.59882     0.960957
      8.61591     0.979556
      8.63304     0.997956
      8.65020      1.01617
      8.66740      1.03420
      8.68463      1.05207
      8.70190      1.06979
      8.71920      1.08739
      8.73653      1.10487
      8.75390      1.12226
      8.77131      1.13958
      8.78874      1.15686
      8.80622      1.17411
      8.82372      1.19137
      8.84127      1.20864
      8.85884      1.22595
      8.87646      1.24330
      8.89410      1.26074
      8.91179      1.27827
      8.92950      1.29594
      8.94726      1.31377
      8.96504      1.33180
      8.98287      1.35007
      9.00073      1.36862
      9.01862      1.38748
