        1100	0.1	2.21
	
     0.100000      0.00000  
     0.108345     -0.00000  
     0.117386     -0.00000  
     0.127181     -0.00000  
     0.137794     -0.00000  
     0.149292     -0.00000  
     0.161750     -0.00000  
     0.175247     -0.00000  
     0.189871     -0.00000  
     0.205715     -0.00000  
     0.222881     -0.00000  
     0.241479     -0.00000  
     0.261630     -0.00000  
     0.283462 -5.06627e-15  
     0.307115  1.44751e-15  
     0.332743 -3.61876e-16  
     0.360509  4.34252e-15  
     0.390592  1.37513e-14  
     0.423185 -6.87565e-15  
     0.458498  1.44751e-15  
     0.496758  7.59941e-15  
     0.538211  1.44751e-15  
     0.583122  6.15190e-15  
     0.631781 -3.61876e-16  
     0.684501     -0.00000  
     0.741620     -0.00000  
     0.803505     -0.00000  
     0.870554     -0.00000  
     0.943199     -0.00000  
      1.02190     -0.00000  
      1.10718     -0.00000  
      1.19957     -0.00000  
      1.29967     -0.00000  
      1.40812     -0.00000  
      1.52562  3.10657e-07  
      1.65293  1.32070e-06  
      1.79086  5.62180e-06  
      1.94030  2.39456e-05  
      2.10221  0.000102098  
      2.27763  0.000436071  
      2.46769   0.00186801  
      2.67361   0.00803838  
      2.89671    0.0347153  
      3.13843     0.147314  
      3.40032     0.540058  
      3.68406      1.17123  
      3.99148      1.51993  
      4.32455      1.67631  
      4.68542      1.66669  
      5.07640      1.34344  
      5.50000     0.820935  
      5.51093     0.808513  
      5.52189     0.796180  
      5.53287     0.783941  
      5.54387     0.771798  
      5.55489     0.759752  
      5.56593     0.747806  
      5.57700     0.735962  
      5.58809     0.724222  
      5.59920     0.712588  
      5.61033     0.701063  
      5.62148     0.689647  
      5.63266     0.678342  
      5.64386     0.667150  
      5.65508     0.656073  
      5.66632     0.645112  
      5.67759     0.634269  
      5.68887     0.623544  
      5.70018     0.612940  
      5.71151     0.602457  
      5.72287     0.592096  
      5.73425     0.581859  
      5.74565     0.571746  
      5.75707     0.561759  
      5.76852     0.551897  
      5.77998     0.542162  
      5.79148     0.532553  
      5.80299     0.523073  
      5.81453     0.513719  
      5.82609     0.504494  
      5.83767     0.495397  
      5.84928     0.486427  
      5.86090     0.477586  
      5.87256     0.468871  
      5.88423     0.460284  
      5.89593     0.451824  
      5.90765     0.443489  
      5.91940     0.435280  
      5.93116     0.427196  
      5.94296     0.419236  
      5.95477     0.411399  
      5.96661     0.403685  
      5.97847     0.396091  
      5.99036     0.388618  
      6.00227     0.381264  
      6.01420     0.374028  
      6.02616     0.366909  
      6.03814     0.359905  
      6.05014     0.353016  
      6.06217     0.346240  
      6.07422     0.339576  
      6.08630     0.333023  
      6.09840     0.326580  
      6.11052     0.320245  
      6.12267     0.314016  
      6.13484     0.307894  
      6.14704     0.301876  
