        1059	0.1	3.33
     0.223361     0.204481      5.62632
     0.249451     0.183171      4.06524
     0.278589     0.152870      2.89078
     0.311129     0.122419      2.02796
     0.347471    0.0922273      1.39440
     0.388058    0.0657080     0.920468
     0.433385    0.0461378     0.586234
     0.484007    0.0327573     0.367738
     0.540542    0.0237829     0.229230
     0.603681    0.0178395     0.143036
     0.674195    0.0140318    0.0894612
     0.752945    0.0117204    0.0561249
     0.840893    0.0106875    0.0354947
     0.939115    0.0102959    0.0227141
      1.04881    0.0101247    0.0148244
      1.17132   0.00950786   0.00986973
      1.30813   0.00816577   0.00663222
      1.46093   0.00636156   0.00441873
      1.63158   0.00464472   0.00290872
      1.82215   0.00322983   0.00189713
      2.03499   0.00213909   0.00122605
      2.27269   0.00130005  0.000781720
      2.53816  0.000843187  0.000496102
      2.83463  0.000640489  0.000314368
      3.16573  0.000523239  0.000197869
      3.53551  0.000423861  0.000124005
      3.94848  0.000345393  7.78912e-05
      4.40968  0.000292429  4.85034e-05
      4.92476  0.000269158  2.92923e-05
      5.50000  0.000263004  1.73712e-05
      5.51093  0.000262678  1.72013e-05
      5.52189  0.000262300  1.70315e-05
      5.53287  0.000261883  1.68624e-05
      5.54387  0.000261438  1.66942e-05
      5.55489  0.000260974  1.65271e-05
      5.56593  0.000260496  1.63613e-05
      5.57700  0.000260008  1.61969e-05
      5.58809  0.000259512  1.60338e-05
      5.59920  0.000259012  1.58723e-05
      5.61033  0.000258508  1.57122e-05
      5.62148  0.000258003  1.55536e-05
      5.63266  0.000257496  1.53966e-05
      5.64386  0.000256988  1.52411e-05
      5.65508  0.000256481  1.50871e-05
      5.66632  0.000255973  1.49346e-05
      5.67759  0.000255466  1.47836e-05
      5.68887  0.000254959  1.46340e-05
      5.70018  0.000254454  1.44860e-05
      5.71151  0.000253949  1.43395e-05
      5.72287  0.000253444  1.41944e-05
      5.73425  0.000252941  1.40507e-05
      5.74565  0.000252438  1.39085e-05
      5.75707  0.000251936  1.37676e-05
      5.76852  0.000251436  1.36282e-05
      5.77998  0.000250936  1.34902e-05
      5.79148  0.000250437  1.33535e-05
      5.80299  0.000249939  1.32182e-05
      5.81453  0.000249442  1.30842e-05
      5.82609  0.000248946  1.29516e-05
      5.83767  0.000248451  1.28202e-05
      5.84928  0.000247957  1.26902e-05
      5.86090  0.000247464  1.25614e-05
      5.87256  0.000246972  1.24340e-05
      5.88423  0.000246481  1.23077e-05
      5.89593  0.000245990  1.21827e-05
      5.90765  0.000245501  1.20589e-05
      5.91940  0.000245013  1.19362e-05
      5.93116  0.000244526  1.18147e-05
      5.94296  0.000244040  1.16943e-05
      5.95477  0.000243554  1.15749e-05
      5.96661  0.000243070  1.14565e-05
      5.97847  0.000242587  1.13390e-05
      5.99036  0.000242105  1.12223e-05
      6.00227  0.000241623  1.11061e-05
      6.01420  0.000241143  1.09905e-05
      6.02616  0.000240664  1.08756e-05
      6.03814  0.000240186  1.07615e-05
      6.05014  0.000239709  1.06483e-05
      6.06217  0.000239233  1.05361e-05
      6.07422  0.000238758  1.04249e-05
      6.08630  0.000238284  1.03148e-05
      6.09840  0.000237810  1.02057e-05
      6.11052  0.000237338  1.00978e-05
      6.12267  0.000236866  9.99086e-06
      6.13484  0.000236396  9.88504e-06
      6.14704  0.000235926  9.78027e-06
      6.15926  0.000235458  9.67659e-06
      6.17151  0.000234990  9.57397e-06
      6.18378  0.000234523  9.47242e-06
      6.19607  0.000234058  9.37190e-06
      6.20839  0.000233593  9.27242e-06
      6.22073  0.000233129  9.17397e-06
      6.23310  0.000232666  9.07655e-06
      6.24549  0.000232204  8.98012e-06
      6.25791  0.000231743  8.88468e-06
      6.27035  0.000231283  8.79024e-06
      6.28281  0.000230825  8.69674e-06
      6.29530  0.000230368  8.60424e-06
      6.30782  0.000229912  8.51267e-06
      6.32036  0.000229458  8.42203e-06
      6.33293  0.000229005  8.33231e-06
      6.34552  0.000228555  8.24349e-06
      6.35813  0.000228108  8.15554e-06
      6.37077  0.000227665  8.06845e-06
      6.38344  0.000227226  7.98218e-06
      6.39613  0.000226793  7.89669e-06
      6.40885  0.000226367  7.81194e-06
      6.42159  0.000225953  7.72785e-06
      6.43435  0.000225551  7.64436e-06
      6.44715  0.000225169  7.56134e-06
      6.45996  0.000224812  7.47867e-06
      6.47281  0.000224489  7.39614e-06
      6.48567  0.000224212  7.31349e-06
      6.49857  0.000223999  7.23037e-06
      6.51149  0.000223867  7.14647e-06
      6.52443  0.000223802  7.06208e-06
      6.53741  0.000223787  6.97761e-06
      6.55040  0.000223808  6.89337e-06
      6.56343  0.000223855  6.80957e-06
      6.57647  0.000223922  6.72636e-06
      6.58955  0.000224002  6.64384e-06
      6.60265  0.000224092  6.56208e-06
      6.61578  0.000224190  6.48114e-06
      6.62893  0.000224293  6.40105e-06
      6.64211  0.000224400  6.32182e-06
      6.65531  0.000224510  6.24347e-06
      6.66854  0.000224622  6.16601e-06
      6.68180  0.000224735  6.08944e-06
      6.69509  0.000224850  6.01374e-06
      6.70840  0.000224965  5.93893e-06
      6.72173  0.000225081  5.86499e-06
      6.73510  0.000225198  5.79192e-06
      6.74849  0.000225315  5.71970e-06
      6.76190  0.000225433  5.64833e-06
      6.77535  0.000225551  5.57780e-06
      6.78882  0.000225669  5.50810e-06
      6.80231  0.000225788  5.43920e-06
      6.81584  0.000225908  5.37112e-06
      6.82939  0.000226028  5.30383e-06
      6.84296  0.000226150  5.23731e-06
      6.85657  0.000226272  5.17155e-06
      6.87020  0.000226398  5.10652e-06
      6.88386  0.000226526  5.04221e-06
      6.89754  0.000226657  4.97858e-06
      6.91126  0.000226795  4.91559e-06
      6.92500  0.000226939  4.85320e-06
      6.93877  0.000227094  4.79135e-06
      6.95256  0.000227263  4.72996e-06
      6.96638  0.000227451  4.66891e-06
      6.98023  0.000227665  4.60807e-06
      6.99411  0.000227915  4.54725e-06
      7.00801  0.000228214  4.48622e-06
      7.02195  0.000228560  4.42504e-06
      7.03591  0.000228940  4.36396e-06
      7.04990  0.000229347  4.30319e-06
      7.06391  0.000229772  4.24286e-06
      7.07795  0.000230212  4.18306e-06
      7.09203  0.000230662  4.12387e-06
      7.10613  0.000231120  4.06533e-06
      7.12025  0.000231584  4.00746e-06
      7.13441  0.000232052  3.95028e-06
      7.14859  0.000232525  3.89381e-06
      7.16281  0.000233001  3.83805e-06
      7.17705  0.000233479  3.78300e-06
      7.19131  0.000233959  3.72866e-06
      7.20561  0.000234442  3.67502e-06
      7.21994  0.000234927  3.62208e-06
      7.23429  0.000235413  3.56983e-06
      7.24867  0.000235903  3.51825e-06
      7.26308  0.000236395  3.46735e-06
      7.27752  0.000236891  3.41711e-06
      7.29199  0.000237390  3.36750e-06
      7.30649  0.000237895  3.31853e-06
      7.32102  0.000238408  3.27016e-06
      7.33557  0.000238929  3.22237e-06
      7.35015  0.000239463  3.17513e-06
      7.36477  0.000240014  3.12841e-06
      7.37941  0.000240588  3.08215e-06
      7.39408  0.000241193  3.03630e-06
      7.40878  0.000241839  2.99076e-06
      7.42351  0.000242544  2.94544e-06
      7.43827  0.000243328  2.90019e-06
      7.45306  0.000244221  2.85480e-06
      7.46787  0.000245264  2.80904e-06
      7.48272  0.000246515  2.76254e-06
      7.49760  0.000248053  2.71484e-06
      7.51250  0.000249962  2.66549e-06
      7.52744  0.000252201  2.61489e-06
      7.54240  0.000254693  2.56367e-06
      7.55740  0.000257379  2.51227e-06
      7.57242  0.000260220  2.46100e-06
      7.58748  0.000263184  2.41009e-06
      7.60256  0.000266251  2.35970e-06
      7.61768  0.000269403  2.30992e-06
      7.63282  0.000272629  2.26083e-06
      7.64800  0.000275921  2.21249e-06
      7.66320  0.000279273  2.16492e-06
      7.67844  0.000282681  2.11813e-06
      7.69370  0.000286141  2.07215e-06
      7.70900  0.000289652  2.02697e-06
      7.72432  0.000293212  1.98258e-06
      7.73968  0.000296821  1.93899e-06
      7.75507  0.000300479  1.89620e-06
      7.77048  0.000304186  1.85418e-06
      7.78593  0.000307943  1.81293e-06
      7.80141  0.000311752  1.77243e-06
      7.81692  0.000315615  1.73268e-06
      7.83246  0.000319534  1.69367e-06
      7.84803  0.000323513  1.65538e-06
      7.86364  0.000327558  1.61779e-06
      7.87927  0.000331675  1.58090e-06
      7.89494  0.000335875  1.54468e-06
      7.91063  0.000340171  1.50912e-06
      7.92636  0.000344581  1.47420e-06
      7.94212  0.000349132  1.43991e-06
      7.95791  0.000353859  1.40621e-06
      7.97373  0.000358812  1.37308e-06
      7.98958  0.000364060  1.34049e-06
      8.00546  0.000369691  1.30842e-06
      8.02138  0.000375553  1.27677e-06
      8.03733  0.000381572  1.24546e-06
      8.05331  0.000387748  1.21444e-06
      8.06932  0.000394092  1.18378e-06
      8.08536  0.000400609  1.15343e-06
      8.10143  0.000407307  1.12341e-06
      8.11754  0.000414187  1.09373e-06
      8.13368  0.000421263  1.06438e-06
      8.14985  0.000428541  1.03538e-06
      8.16605  0.000436034  1.00671e-06
      8.18229  0.000443744  9.78390e-07
      8.19855  0.000451679  9.50426e-07
      8.21485  0.000459864  9.22765e-07
      8.23118  0.000468292  8.95484e-07
      8.24755  0.000476978  8.68555e-07
      8.26395  0.000485945  8.41964e-07
      8.28038  0.000495194  8.15757e-07
      8.29684  0.000504740  7.89922e-07
      8.31333  0.000514605  7.64431e-07
      8.32986  0.000524793  7.39371e-07
      8.34642  0.000535327  7.14678e-07
      8.36301  0.000546229  6.90359e-07
      8.37964  0.000557504  6.66471e-07
      8.39630  0.000569192  6.42971e-07
      8.41299  0.000581296  6.19909e-07
      8.42972  0.000593838  5.97306e-07
      8.44648  0.000606863  5.75102e-07
      8.46327  0.000620377  5.53402e-07
      8.48010  0.000634411  5.32167e-07
      8.49695  0.000649004  5.11434e-07
      8.51385  0.000664184  4.91195e-07
      8.53077  0.000679993  4.71498e-07
      8.54773  0.000696462  4.52360e-07
      8.56473  0.000713635  4.33787e-07
      8.58175  0.000731547  4.15829e-07
      8.59882  0.000750282  3.98517e-07
      8.61591  0.000769850  3.81858e-07
      8.63304  0.000790348  3.65920e-07
      8.65020  0.000811820  3.50697e-07
      8.66740  0.000834334  3.36285e-07
      8.68463  0.000857987  3.22710e-07
      8.70190  0.000882861  3.10024e-07
      8.71920  0.000909039  2.98286e-07
      8.73653  0.000936649  2.87566e-07
      8.75390  0.000965798  2.77959e-07
      8.77131  0.000996625  2.69522e-07
      8.78874   0.00102929  2.62381e-07
      8.80622   0.00106395  2.56606e-07
      8.82372   0.00110080  2.52365e-07
      8.84127   0.00114005  2.49776e-07
      8.85884   0.00118200  2.49016e-07
      8.87646   0.00122688  2.50261e-07
      8.89410   0.00127507  2.53726e-07
      8.91179   0.00132693  2.59685e-07
      8.92950   0.00138291  2.68415e-07
      8.94726   0.00144358  2.80259e-07
      8.96504   0.00150958  2.95675e-07
      8.98287   0.00158166  3.15106e-07
      9.00073   0.00166076  3.39199e-07
      9.01862   0.00174806  3.68662e-07
      9.03655   0.00184495  4.04429e-07
      9.05452   0.00195334  4.47667e-07
      9.07252   0.00207552  4.99836e-07
      9.09055   0.00221462  5.62885e-07
      9.10863   0.00237476  6.39388e-07
      9.12674   0.00256188  7.32960e-07
      9.14488   0.00278423  8.48642e-07
      9.16306   0.00305452  9.94055e-07
      9.18128   0.00339333  1.18143e-06
      9.19953   0.00383609  1.43151e-06
      9.21782   0.00445253  1.78466e-06
      9.23615   0.00540514  2.33373e-06
      9.25451   0.00717607  3.35262e-06
      9.27291    0.0110525  5.60072e-06
      9.29134    0.0170850  9.28326e-06
      9.30982    0.0237503  1.36810e-05
      9.32832    0.0304270  1.84662e-05
