36920	0.1 	3.33
1.71905e+00	2.49560e-01
1.71958e+00	2.49400e-01
1.72012e+00	2.49390e-01
1.72065e+00	2.48270e-01
1.72119e+00	2.47500e-01
1.72173e+00	2.47000e-01
1.72226e+00	2.47050e-01
1.72280e+00	2.46060e-01
1.72333e+00	2.46810e-01
1.72387e+00	2.48050e-01
1.72440e+00	2.46470e-01
1.72494e+00	2.45530e-01
1.72548e+00	2.46560e-01
1.72601e+00	2.45090e-01
1.72655e+00	2.43490e-01
1.72708e+00	2.43850e-01
1.72762e+00	2.47700e-01
1.72815e+00	2.47320e-01
1.72869e+00	2.43730e-01
1.72923e+00	2.44250e-01
1.72976e+00	2.45570e-01
1.73030e+00	2.43130e-01
1.73083e+00	2.42340e-01
1.73137e+00	2.40770e-01
1.73190e+00	2.42540e-01
1.73244e+00	2.42720e-01
1.73298e+00	2.40130e-01
1.73351e+00	2.41250e-01
1.73405e+00	2.42050e-01
1.73458e+00	2.43640e-01
1.73512e+00	2.42070e-01
1.73565e+00	2.41100e-01
1.73619e+00	2.40620e-01
1.73672e+00	2.40760e-01
1.73726e+00	2.39050e-01
1.73780e+00	2.39360e-01
1.73833e+00	2.39910e-01
1.73887e+00	2.40140e-01
1.73940e+00	2.40030e-01
1.73994e+00	2.40080e-01
1.74047e+00	2.40690e-01
1.74101e+00	2.39290e-01
1.74155e+00	2.39090e-01
1.74208e+00	2.39970e-01
1.74262e+00	2.38220e-01
1.74315e+00	2.36910e-01
1.74369e+00	2.36220e-01
1.74422e+00	2.37590e-01
1.74476e+00	2.36790e-01
1.74530e+00	2.37940e-01
1.74583e+00	2.36510e-01
1.74637e+00	2.36530e-01
1.74690e+00	2.37340e-01
1.74744e+00	2.36230e-01
1.74797e+00	2.38050e-01
1.74851e+00	2.37830e-01
1.74905e+00	2.35370e-01
1.74958e+00	2.34380e-01
1.75012e+00	2.35330e-01
1.75065e+00	2.35640e-01
1.75119e+00	2.34860e-01
1.75172e+00	2.35890e-01
1.75226e+00	2.35680e-01
1.75280e+00	2.34730e-01
1.75333e+00	2.35880e-01
1.75387e+00	2.33730e-01
1.75440e+00	2.31260e-01
1.75494e+00	2.32250e-01
1.75547e+00	2.32770e-01
1.75601e+00	2.33460e-01
1.75655e+00	2.33380e-01
1.75708e+00	2.31930e-01
1.75762e+00	2.31020e-01
1.75815e+00	2.32560e-01
1.75869e+00	2.31890e-01
1.75922e+00	2.31370e-01
1.75976e+00	2.31750e-01
1.76030e+00	2.34340e-01
1.76083e+00	2.31920e-01
1.76137e+00	2.30200e-01
1.76190e+00	2.32060e-01
1.76244e+00	2.32050e-01
1.76297e+00	2.30800e-01
1.76351e+00	2.29680e-01
1.76405e+00	2.31120e-01
1.76458e+00	2.32240e-01
1.76512e+00	2.30820e-01
1.76565e+00	2.27610e-01
1.76619e+00	2.28980e-01
1.76672e+00	2.30840e-01
1.76726e+00	2.30700e-01
1.76780e+00	2.27420e-01
1.76833e+00	2.25340e-01
1.76887e+00	2.28190e-01
1.76940e+00	2.28660e-01
1.76994e+00	2.26110e-01
1.77047e+00	2.26270e-01
1.77101e+00	2.27100e-01
1.77155e+00	2.24740e-01
1.77208e+00	2.25320e-01
1.77262e+00	2.28300e-01
1.77315e+00	2.26910e-01
1.77369e+00	2.28240e-01
1.77422e+00	2.27620e-01
1.77476e+00	2.24150e-01
1.77529e+00	2.25490e-01
1.77583e+00	2.27190e-01
1.77637e+00	2.26830e-01
1.77690e+00	2.26010e-01
1.77744e+00	2.23800e-01
1.77797e+00	2.26060e-01
1.77851e+00	2.27160e-01
1.77904e+00	2.24810e-01
1.77958e+00	2.23480e-01
1.78012e+00	2.24020e-01
1.78065e+00	2.26540e-01
1.78119e+00	2.26730e-01
1.78172e+00	2.26540e-01
1.78226e+00	2.23040e-01
1.78279e+00	2.23670e-01
1.78333e+00	2.24330e-01
1.78387e+00	2.23190e-01
1.78440e+00	2.23740e-01
1.78494e+00	2.22500e-01
1.78547e+00	2.20260e-01
1.78601e+00	2.23050e-01
1.78654e+00	2.21880e-01
1.78708e+00	2.19380e-01
1.78762e+00	2.19660e-01
1.78815e+00	2.21700e-01
1.78869e+00	2.24250e-01
1.78922e+00	2.23420e-01
1.78976e+00	2.20540e-01
1.79029e+00	2.19120e-01
1.79083e+00	2.19860e-01
1.79137e+00	2.18780e-01
1.79190e+00	2.18800e-01
1.79244e+00	2.20490e-01
1.79297e+00	2.21620e-01
1.79351e+00	2.20870e-01
1.79404e+00	2.18430e-01
1.79458e+00	2.18210e-01
1.79512e+00	2.19910e-01
1.79565e+00	2.19140e-01
1.79619e+00	2.16880e-01
1.79672e+00	2.19560e-01
1.79726e+00	2.21460e-01
1.79779e+00	2.19430e-01
1.79833e+00	2.18040e-01
1.79887e+00	2.17840e-01
1.79940e+00	2.16850e-01
1.79994e+00	2.16370e-01
1.80047e+00	2.16810e-01
1.80101e+00	2.16090e-01
1.80154e+00	2.15610e-01
1.80208e+00	2.17010e-01
1.80262e+00	2.16640e-01
1.80315e+00	2.16070e-01
1.80369e+00	2.17610e-01
1.80422e+00	2.17260e-01
1.80476e+00	2.15360e-01
1.80529e+00	2.15900e-01
1.80583e+00	2.16570e-01
1.80637e+00	2.16630e-01
1.80690e+00	2.16580e-01
1.80744e+00	2.14890e-01
1.80797e+00	2.14300e-01
1.80851e+00	2.15300e-01
1.80904e+00	2.14390e-01
1.80958e+00	2.12890e-01
1.81012e+00	2.13720e-01
1.81065e+00	2.14370e-01
1.81119e+00	2.14210e-01
1.81172e+00	2.13760e-01
1.81226e+00	2.11830e-01
1.81279e+00	2.11620e-01
1.81333e+00	2.13650e-01
1.81387e+00	2.12360e-01
1.81440e+00	2.10460e-01
1.81494e+00	2.12270e-01
1.81547e+00	2.11550e-01
1.81601e+00	2.12790e-01
1.81654e+00	2.12590e-01
1.81708e+00	2.12660e-01
1.81761e+00	2.14700e-01
1.81815e+00	2.11430e-01
1.81869e+00	2.09270e-01
1.81922e+00	2.10290e-01
1.81976e+00	2.11140e-01
1.82029e+00	2.09010e-01
1.82083e+00	2.08670e-01
1.82136e+00	2.07450e-01
1.82190e+00	2.08740e-01
1.82244e+00	2.10370e-01
1.82297e+00	2.10510e-01
1.82351e+00	2.10430e-01
1.82404e+00	2.10270e-01
1.82458e+00	2.09580e-01
1.82511e+00	2.09670e-01
1.82565e+00	2.08330e-01
1.82619e+00	2.07600e-01
1.82672e+00	2.09510e-01
1.82726e+00	2.11150e-01
1.82779e+00	2.10330e-01
1.82833e+00	2.08480e-01
1.82886e+00	2.07670e-01
1.82940e+00	2.07980e-01
1.82994e+00	2.08280e-01
1.83047e+00	2.07880e-01
1.83101e+00	2.09390e-01
1.83154e+00	2.09480e-01
1.83208e+00	2.09300e-01
1.83261e+00	2.06440e-01
1.83315e+00	2.05700e-01
1.83369e+00	2.07500e-01
1.83422e+00	2.07600e-01
1.83476e+00	2.06480e-01
1.83529e+00	2.07620e-01
1.83583e+00	2.05560e-01
1.83636e+00	2.03400e-01
1.83690e+00	2.05350e-01
1.83744e+00	2.05070e-01
1.83797e+00	2.01500e-01
1.83851e+00	2.02720e-01
1.83904e+00	2.04740e-01
1.83958e+00	2.04800e-01
1.84011e+00	2.06270e-01
1.84065e+00	2.08160e-01
1.84119e+00	2.06880e-01
1.84172e+00	2.05010e-01
1.84226e+00	2.05400e-01
1.84279e+00	2.05930e-01
1.84333e+00	2.04280e-01
1.84386e+00	2.04700e-01
1.84440e+00	2.03570e-01
1.84494e+00	2.00960e-01
1.84547e+00	2.02630e-01
1.84601e+00	2.03510e-01
1.84654e+00	2.03480e-01
1.84708e+00	2.02210e-01
1.84761e+00	2.01660e-01
1.84815e+00	2.02150e-01
1.84869e+00	2.02580e-01
1.84922e+00	2.02960e-01
1.84976e+00	2.01710e-01
1.85029e+00	2.01780e-01
1.85083e+00	2.01910e-01
1.85136e+00	2.00170e-01
1.85190e+00	1.99760e-01
1.85244e+00	1.98950e-01
1.85297e+00	1.98170e-01
1.85351e+00	1.97900e-01
1.85404e+00	1.98670e-01
1.85458e+00	1.99750e-01
1.85511e+00	2.01600e-01
1.85565e+00	2.01470e-01
1.85619e+00	1.99870e-01
1.85672e+00	1.99740e-01
1.85726e+00	1.98900e-01
1.85779e+00	1.98020e-01
1.85833e+00	1.97630e-01
1.85886e+00	1.97450e-01
1.85940e+00	1.98740e-01
1.85993e+00	1.97230e-01
1.86047e+00	1.97190e-01
1.86101e+00	1.96940e-01
1.86154e+00	1.95950e-01
1.86208e+00	1.95800e-01
1.86261e+00	1.98440e-01
1.86315e+00	2.00250e-01
1.86368e+00	1.98670e-01
1.86422e+00	1.96980e-01
1.86476e+00	1.96310e-01
1.86529e+00	1.96680e-01
1.86583e+00	1.98370e-01
1.86636e+00	1.97770e-01
1.86690e+00	1.95220e-01
1.86743e+00	1.94370e-01
1.86797e+00	1.95130e-01
1.86851e+00	1.95990e-01
1.86904e+00	1.94760e-01
1.86958e+00	1.94790e-01
1.87011e+00	1.95700e-01
1.87065e+00	1.94700e-01
1.87118e+00	1.92830e-01
1.87172e+00	1.93260e-01
1.87226e+00	1.93810e-01
1.87279e+00	1.93970e-01
1.87333e+00	1.96070e-01
1.87386e+00	1.95640e-01
1.87440e+00	1.92600e-01
1.87493e+00	1.92600e-01
1.87547e+00	1.92800e-01
1.87601e+00	1.93240e-01
1.87654e+00	1.92680e-01
1.87708e+00	1.92470e-01
1.87761e+00	1.92930e-01
1.87815e+00	1.92310e-01
1.87868e+00	1.92600e-01
1.87922e+00	1.93340e-01
1.87976e+00	1.92650e-01
1.88029e+00	1.91260e-01
1.88083e+00	1.91690e-01
1.88136e+00	1.92430e-01
1.88190e+00	1.92350e-01
1.88243e+00	1.93000e-01
1.88297e+00	1.93300e-01
1.88351e+00	1.92620e-01
1.88404e+00	1.91420e-01
1.88458e+00	1.91160e-01
1.88511e+00	1.90890e-01
1.88565e+00	1.90440e-01
1.88618e+00	1.90590e-01
1.88672e+00	1.89750e-01
1.88726e+00	1.89830e-01
1.88779e+00	1.90380e-01
1.88833e+00	1.89370e-01
1.88886e+00	1.88710e-01
1.88940e+00	1.88870e-01
1.88993e+00	1.88420e-01
1.89047e+00	1.88750e-01
1.89101e+00	1.89930e-01
1.89154e+00	1.89000e-01
1.89208e+00	1.88000e-01
1.89261e+00	1.89270e-01
1.89315e+00	1.90810e-01
1.89368e+00	1.90030e-01
1.89422e+00	1.89450e-01
1.89476e+00	1.88270e-01
1.89529e+00	1.87310e-01
1.89583e+00	1.87680e-01
1.89636e+00	1.87630e-01
1.89690e+00	1.86390e-01
1.89743e+00	1.86230e-01
1.89797e+00	1.86280e-01
1.89850e+00	1.84130e-01
1.89904e+00	1.84300e-01
1.89958e+00	1.86570e-01
1.90011e+00	1.87670e-01
1.90065e+00	1.86840e-01
1.90118e+00	1.86320e-01
1.90172e+00	1.86440e-01
1.90225e+00	1.85710e-01
1.90279e+00	1.86050e-01
1.90333e+00	1.86190e-01
1.90386e+00	1.85780e-01
1.90440e+00	1.85800e-01
1.90493e+00	1.86860e-01
1.90547e+00	1.86800e-01
1.90600e+00	1.85610e-01
1.90654e+00	1.85570e-01
1.90708e+00	1.84820e-01
1.90761e+00	1.84900e-01
1.90815e+00	1.85500e-01
1.90868e+00	1.84310e-01
1.90922e+00	1.84330e-01
1.90975e+00	1.84520e-01
1.91029e+00	1.84090e-01
1.91083e+00	1.84050e-01
1.91136e+00	1.83960e-01
1.91190e+00	1.83520e-01
1.91243e+00	1.83410e-01
1.91297e+00	1.83240e-01
1.91350e+00	1.82530e-01
1.91404e+00	1.83350e-01
1.91458e+00	1.83550e-01
1.91511e+00	1.83240e-01
1.91565e+00	1.82410e-01
1.91618e+00	1.82560e-01
1.91672e+00	1.82880e-01
1.91725e+00	1.83290e-01
1.91779e+00	1.83340e-01
1.91833e+00	1.82380e-01
1.91886e+00	1.82110e-01
1.91940e+00	1.82580e-01
1.91993e+00	1.82290e-01
1.92047e+00	1.80750e-01
1.92100e+00	1.79250e-01
1.92154e+00	1.80040e-01
1.92208e+00	1.81550e-01
1.92261e+00	1.83060e-01
1.92315e+00	1.82910e-01
1.92368e+00	1.81360e-01
1.92422e+00	1.79600e-01
1.92475e+00	1.79610e-01
1.92529e+00	1.80140e-01
1.92583e+00	1.80220e-01
1.92636e+00	1.79710e-01
1.92690e+00	1.79450e-01
1.92743e+00	1.79600e-01
1.92797e+00	1.78920e-01
1.92850e+00	1.78900e-01
1.92904e+00	1.79480e-01
1.92958e+00	1.79530e-01
1.93011e+00	1.79590e-01
1.93065e+00	1.79190e-01
1.93118e+00	1.78730e-01
1.93172e+00	1.78450e-01
1.93225e+00	1.78490e-01
1.93279e+00	1.78190e-01
1.93333e+00	1.78110e-01
1.93386e+00	1.78870e-01
1.93440e+00	1.79290e-01
1.93493e+00	1.78580e-01
1.93547e+00	1.78040e-01
1.93600e+00	1.77450e-01
1.93654e+00	1.76200e-01
1.93708e+00	1.75660e-01
1.93761e+00	1.76930e-01
1.93815e+00	1.77200e-01
1.93868e+00	1.77150e-01
1.93922e+00	1.77940e-01
1.93975e+00	1.77960e-01
1.94029e+00	1.77400e-01
1.94082e+00	1.76550e-01
1.94136e+00	1.75300e-01
1.94190e+00	1.75060e-01
1.94243e+00	1.75330e-01
1.94297e+00	1.75790e-01
1.94350e+00	1.75480e-01
1.94404e+00	1.75430e-01
1.94457e+00	1.76010e-01
1.94511e+00	1.74990e-01
1.94565e+00	1.74090e-01
1.94618e+00	1.74060e-01
1.94672e+00	1.74460e-01
1.94725e+00	1.74620e-01
1.94779e+00	1.74980e-01
1.94832e+00	1.75700e-01
1.94886e+00	1.75620e-01
1.94940e+00	1.74570e-01
1.94993e+00	1.73960e-01
1.95047e+00	1.74010e-01
1.95100e+00	1.74390e-01
1.95154e+00	1.74300e-01
1.95207e+00	1.74590e-01
1.95261e+00	1.74120e-01
1.95315e+00	1.72790e-01
1.95368e+00	1.72270e-01
1.95422e+00	1.73020e-01
1.95475e+00	1.73320e-01
1.95529e+00	1.73360e-01
1.95582e+00	1.72770e-01
1.95636e+00	1.72500e-01
1.95690e+00	1.72700e-01
1.95743e+00	1.72770e-01
1.95797e+00	1.72890e-01
1.95850e+00	1.72320e-01
1.95904e+00	1.71870e-01
1.95957e+00	1.71660e-01
1.96011e+00	1.71700e-01
1.96065e+00	1.71030e-01
1.96118e+00	1.70840e-01
1.96172e+00	1.70070e-01
1.96225e+00	1.69370e-01
1.96279e+00	1.71370e-01
1.96332e+00	1.71930e-01
1.96386e+00	1.70740e-01
1.96440e+00	1.70680e-01
1.96493e+00	1.70520e-01
1.96547e+00	1.70230e-01
1.96600e+00	1.70780e-01
1.96654e+00	1.70480e-01
1.96707e+00	1.69510e-01
1.96761e+00	1.69380e-01
1.96815e+00	1.70060e-01
1.96868e+00	1.70510e-01
1.96922e+00	1.70210e-01
1.96975e+00	1.69770e-01
1.97029e+00	1.70030e-01
1.97082e+00	1.69900e-01
1.97136e+00	1.69510e-01
1.97190e+00	1.68880e-01
1.97243e+00	1.69120e-01
1.97297e+00	1.69580e-01
1.97350e+00	1.69850e-01
1.97404e+00	1.69540e-01
1.97457e+00	1.68150e-01
1.97511e+00	1.67580e-01
1.97565e+00	1.67900e-01
1.97618e+00	1.67460e-01
1.97672e+00	1.66950e-01
1.97725e+00	1.67700e-01
1.97779e+00	1.68570e-01
1.97832e+00	1.68120e-01
1.97886e+00	1.67140e-01
1.97940e+00	1.67340e-01
1.97993e+00	1.67000e-01
1.98047e+00	1.65880e-01
1.98100e+00	1.66230e-01
1.98154e+00	1.67140e-01
1.98207e+00	1.67170e-01
1.98261e+00	1.66530e-01
1.98314e+00	1.66330e-01
1.98368e+00	1.66760e-01
1.98422e+00	1.66780e-01
1.98475e+00	1.66050e-01
1.98529e+00	1.65850e-01
1.98582e+00	1.66170e-01
1.98636e+00	1.65700e-01
1.98689e+00	1.65990e-01
1.98743e+00	1.66290e-01
1.98797e+00	1.65600e-01
1.98850e+00	1.64750e-01
1.98904e+00	1.64480e-01
1.98957e+00	1.64100e-01
1.99011e+00	1.64610e-01
1.99064e+00	1.65520e-01
1.99118e+00	1.65150e-01
1.99172e+00	1.64350e-01
1.99225e+00	1.64180e-01
1.99279e+00	1.63830e-01
1.99332e+00	1.63720e-01
1.99386e+00	1.64880e-01
1.99439e+00	1.65540e-01
1.99493e+00	1.65360e-01
1.99547e+00	1.65210e-01
1.99600e+00	1.64740e-01
1.99654e+00	1.64080e-01
1.99707e+00	1.63380e-01
1.99761e+00	1.63300e-01
1.99814e+00	1.63350e-01
1.99868e+00	1.63140e-01
1.99922e+00	1.63210e-01
1.99975e+00	1.63220e-01
2.00029e+00	1.62870e-01
2.00082e+00	1.62220e-01
2.00136e+00	1.61690e-01
2.00189e+00	1.62180e-01
2.00243e+00	1.63090e-01
2.00297e+00	1.62790e-01
2.00350e+00	1.61840e-01
2.00404e+00	1.61660e-01
2.00457e+00	1.61710e-01
2.00511e+00	1.61420e-01
2.00564e+00	1.61080e-01
2.00618e+00	1.60540e-01
2.00672e+00	1.61150e-01
2.00725e+00	1.61580e-01
2.00779e+00	1.60300e-01
2.00832e+00	1.59830e-01
2.00886e+00	1.60770e-01
2.00939e+00	1.61280e-01
2.00993e+00	1.60610e-01
2.01047e+00	1.60040e-01
2.01100e+00	1.60150e-01
2.01154e+00	1.59920e-01
2.01207e+00	1.59690e-01
2.01261e+00	1.59460e-01
2.01314e+00	1.59990e-01
2.01368e+00	1.60210e-01
2.01422e+00	1.59470e-01
2.01475e+00	1.59390e-01
2.01529e+00	1.59330e-01
2.01582e+00	1.58900e-01
2.01636e+00	1.59310e-01
2.01689e+00	1.59130e-01
2.01743e+00	1.58450e-01
2.01797e+00	1.58810e-01
2.01850e+00	1.59460e-01
2.01904e+00	1.59450e-01
2.01957e+00	1.58560e-01
2.02011e+00	1.57500e-01
2.02064e+00	1.56960e-01
2.02118e+00	1.57130e-01
2.02171e+00	1.57740e-01
2.02225e+00	1.58340e-01
2.02279e+00	1.58460e-01
2.02332e+00	1.58150e-01
2.02386e+00	1.56860e-01
2.02439e+00	1.55680e-01
2.02493e+00	1.56430e-01
2.02546e+00	1.56830e-01
2.02600e+00	1.56770e-01
2.02654e+00	1.57100e-01
2.02707e+00	1.57120e-01
2.02761e+00	1.56820e-01
2.02814e+00	1.56540e-01
2.02868e+00	1.56450e-01
2.02921e+00	1.56540e-01
2.02975e+00	1.56440e-01
2.03029e+00	1.55970e-01
2.03082e+00	1.55840e-01
2.03136e+00	1.56060e-01
2.03189e+00	1.56030e-01
2.03243e+00	1.55720e-01
2.03296e+00	1.55310e-01
2.03350e+00	1.55100e-01
2.03404e+00	1.55130e-01
2.03457e+00	1.55220e-01
2.03511e+00	1.55240e-01
2.03564e+00	1.55060e-01
2.03618e+00	1.54770e-01
2.03671e+00	1.54660e-01
2.03725e+00	1.54870e-01
2.03779e+00	1.53900e-01
2.03832e+00	1.53150e-01
2.03886e+00	1.54030e-01
2.03939e+00	1.54290e-01
2.03993e+00	1.53950e-01
2.04046e+00	1.54250e-01
2.04100e+00	1.54070e-01
2.04154e+00	1.53230e-01
2.04207e+00	1.53230e-01
2.04261e+00	1.53340e-01
2.04314e+00	1.53170e-01
2.04368e+00	1.53170e-01
2.04421e+00	1.53090e-01
2.04475e+00	1.53340e-01
2.04529e+00	1.53390e-01
2.04582e+00	1.53220e-01
2.04636e+00	1.53030e-01
2.04689e+00	1.52840e-01
2.04743e+00	1.52510e-01
2.04796e+00	1.52630e-01
2.04850e+00	1.52540e-01
2.04904e+00	1.52330e-01
2.04957e+00	1.52600e-01
2.05011e+00	1.52370e-01
2.05064e+00	1.51740e-01
2.05118e+00	1.51670e-01
2.05171e+00	1.51430e-01
2.05225e+00	1.51400e-01
2.05279e+00	1.51340e-01
2.05332e+00	1.50930e-01
2.05386e+00	1.50130e-01
2.05439e+00	1.49530e-01
2.05493e+00	1.50320e-01
2.05546e+00	1.50950e-01
2.05600e+00	1.50920e-01
2.05654e+00	1.50720e-01
2.05707e+00	1.50650e-01
2.05761e+00	1.50370e-01
2.05814e+00	1.49540e-01
2.05868e+00	1.49400e-01
2.05921e+00	1.49770e-01
2.05975e+00	1.49380e-01
2.06029e+00	1.49140e-01
2.06082e+00	1.49270e-01
2.06136e+00	1.49120e-01
2.06189e+00	1.48910e-01
2.06243e+00	1.48560e-01
2.06296e+00	1.48310e-01
2.06350e+00	1.48790e-01
2.06403e+00	1.48950e-01
2.06457e+00	1.48890e-01
2.06511e+00	1.48880e-01
2.06564e+00	1.48550e-01
2.06618e+00	1.48180e-01
2.06671e+00	1.48310e-01
2.06725e+00	1.48450e-01
2.06778e+00	1.48540e-01
2.06832e+00	1.48650e-01
2.06886e+00	1.48140e-01
2.06939e+00	1.47900e-01
2.06993e+00	1.47910e-01
2.07046e+00	1.47310e-01
2.07100e+00	1.46980e-01
2.07153e+00	1.47330e-01
2.07207e+00	1.47040e-01
2.07261e+00	1.46450e-01
2.07314e+00	1.46310e-01
2.07368e+00	1.46580e-01
2.07421e+00	1.46750e-01
2.07475e+00	1.46880e-01
2.07528e+00	1.47270e-01
2.07582e+00	1.47080e-01
2.07636e+00	1.46660e-01
2.07689e+00	1.46760e-01
2.07743e+00	1.46090e-01
2.07796e+00	1.45680e-01
2.07850e+00	1.46020e-01
2.07903e+00	1.45760e-01
2.07957e+00	1.45530e-01
2.08011e+00	1.45820e-01
2.08064e+00	1.45800e-01
2.08118e+00	1.45590e-01
2.08171e+00	1.45880e-01
2.08225e+00	1.45830e-01
2.08278e+00	1.45260e-01
2.08332e+00	1.45160e-01
2.08386e+00	1.45480e-01
2.08439e+00	1.45160e-01
2.08493e+00	1.44250e-01
2.08546e+00	1.43880e-01
2.08600e+00	1.44050e-01
2.08653e+00	1.44220e-01
2.08707e+00	1.44300e-01
2.08761e+00	1.44370e-01
2.08814e+00	1.44240e-01
2.08868e+00	1.43810e-01
2.08921e+00	1.43510e-01
2.08975e+00	1.43400e-01
2.09028e+00	1.43300e-01
2.09082e+00	1.43310e-01
2.09136e+00	1.43510e-01
2.09189e+00	1.43680e-01
2.09243e+00	1.43280e-01
2.09296e+00	1.42600e-01
2.09350e+00	1.42650e-01
2.09403e+00	1.42890e-01
2.09457e+00	1.42770e-01
2.09511e+00	1.42320e-01
2.09564e+00	1.42110e-01
2.09618e+00	1.42190e-01
2.09671e+00	1.42270e-01
2.09725e+00	1.42710e-01
2.09778e+00	1.42740e-01
2.09832e+00	1.41910e-01
2.09886e+00	1.41480e-01
2.09939e+00	1.41710e-01
2.09993e+00	1.42210e-01
2.10046e+00	1.42510e-01
2.10100e+00	1.42210e-01
2.10153e+00	1.41540e-01
2.10207e+00	1.41190e-01
2.10261e+00	1.41190e-01
2.10314e+00	1.40860e-01
2.10368e+00	1.40280e-01
2.10421e+00	1.39870e-01
2.10475e+00	1.40030e-01
2.10528e+00	1.40220e-01
2.10582e+00	1.40140e-01
2.10635e+00	1.40020e-01
2.10689e+00	1.40030e-01
2.10743e+00	1.40250e-01
2.10796e+00	1.40480e-01
2.10850e+00	1.39980e-01
2.10903e+00	1.39070e-01
2.10957e+00	1.38900e-01
2.11010e+00	1.39060e-01
2.11064e+00	1.39350e-01
2.11118e+00	1.39540e-01
2.11171e+00	1.39380e-01
2.11225e+00	1.39340e-01
2.11278e+00	1.39430e-01
2.11332e+00	1.39190e-01
2.11385e+00	1.38570e-01
2.11439e+00	1.38160e-01
2.11493e+00	1.38590e-01
2.11546e+00	1.39130e-01
2.11600e+00	1.39080e-01
2.11653e+00	1.38880e-01
2.11707e+00	1.38690e-01
2.11760e+00	1.38320e-01
2.11814e+00	1.38150e-01
2.11868e+00	1.38220e-01
2.11921e+00	1.38180e-01
2.11975e+00	1.37970e-01
2.12028e+00	1.37870e-01
2.12082e+00	1.38030e-01
2.12135e+00	1.38110e-01
2.12189e+00	1.37730e-01
2.12243e+00	1.37280e-01
2.12296e+00	1.37060e-01
2.12350e+00	1.37040e-01
2.12403e+00	1.37010e-01
2.12457e+00	1.36710e-01
2.12510e+00	1.36770e-01
2.12564e+00	1.37090e-01
2.12618e+00	1.36820e-01
2.12671e+00	1.36420e-01
2.12725e+00	1.36570e-01
2.12778e+00	1.36680e-01
2.12832e+00	1.36300e-01
2.12885e+00	1.36130e-01
2.12939e+00	1.36510e-01
2.12993e+00	1.36630e-01
2.13046e+00	1.36190e-01
2.13100e+00	1.35830e-01
2.13153e+00	1.35530e-01
2.13207e+00	1.35270e-01
2.13260e+00	1.35210e-01
2.13314e+00	1.35150e-01
2.13368e+00	1.35000e-01
